Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortestTime,Cut_Lines,Cut_Times
20,30,100,15,3,4,0.4,160,30,"[3, 4, 1, 9, 7, 12, 0, 11, 5, 10, 17, 8, 19, 14, 15, 6, 13, 18, 2, 16, 3]",332.2079862,"[[7, 12, 0, 11, 5], [10, 17, 8, 19, 14], [15, 6, 13, 18, 2], [16, 3, 4, 1, 9]]",787.6321686
20,30,100,15,3,4,0.4,160,35,"[2, 18, 6, 13, 4, 1, 9, 7, 3, 12, 0, 11, 5, 10, 17, 14, 19, 15, 8, 16, 2]",323.3292121,"[[4, 1, 9, 7, 3], [12, 0, 11, 5, 10], [17, 14, 19, 15, 8], [16, 2, 18, 6, 13]]",810.2788941
20,30,100,15,3,4,0.4,175,25,"[5, 10, 17, 16, 19, 14, 15, 8, 4, 1, 9, 7, 11, 0, 12, 3, 18, 13, 6, 2, 5]",331.1300116,"[[10, 17, 16, 19, 14], [15, 8, 4, 1, 9], [7, 11, 0, 12, 3], [18, 13, 6, 2, 5]]",735.6243433
20,30,100,15,3,4,0.4,175,30,"[13, 16, 0, 12, 11, 7, 3, 9, 4, 1, 18, 5, 10, 17, 8, 19, 14, 15, 6, 2, 13]",348.248227,"[[12, 11, 7, 3, 9], [4, 1, 18, 5, 10], [17, 8, 19, 14, 15], [6, 2, 13, 16, 0]]",717.9013382
20,30,100,15,3,4,0.4,175,35,"[2, 16, 8, 19, 14, 15, 6, 13, 18, 12, 0, 11, 7, 4, 1, 9, 3, 5, 10, 17, 2]",339.9135785,"[[16, 8, 19, 14, 15], [6, 13, 18, 12, 0], [11, 7, 4, 1, 9], [3, 5, 10, 17, 2]]",768.2052051
20,30,100,15,3,4,0.5,115,25,"[16, 15, 14, 19, 8, 9, 1, 4, 3, 5, 10, 17, 2, 18, 13, 6, 0, 12, 11, 7, 16]",338.6780932,"[[14, 19, 8, 9, 1], [4, 3, 5, 10, 17], [2, 18, 13, 6, 0], [12, 11, 7, 16, 15]]",669.824684
20,30,100,15,3,4,0.5,115,30,"[2, 18, 13, 6, 15, 8, 14, 19, 16, 11, 0, 12, 3, 4, 1, 9, 7, 5, 10, 17, 2]",340.7898228,"[[13, 6, 15, 8, 14], [19, 16, 11, 0, 12], [3, 4, 1, 9, 7], [5, 10, 17, 2, 18]]",795.9971092
20,30,100,15,3,4,0.5,115,35,"[12, 0, 5, 11, 3, 7, 9, 4, 1, 8, 16, 19, 14, 15, 13, 18, 6, 2, 17, 10, 12]",340.8888724,"[[12, 0, 5, 11, 3], [7, 9, 4, 1, 8], [16, 19, 14, 15, 13], [18, 6, 2, 17, 10]]",775.2380323
20,30,100,15,3,4,0.5,130,25,"[2, 18, 13, 6, 4, 1, 9, 8, 15, 14, 19, 16, 17, 10, 5, 3, 11, 0, 12, 7, 2]",353.0143789,"[[4, 1, 9, 8, 15], [14, 19, 16, 17, 10], [5, 3, 11, 0, 12], [7, 2, 18, 13, 6]]",799.2630171
20,30,100,15,3,4,0.5,130,30,"[10, 17, 14, 15, 2, 19, 16, 8, 18, 4, 1, 9, 7, 12, 3, 0, 5, 11, 13, 6, 10]",344.0768757,"[[17, 14, 15, 2, 19], [16, 8, 18, 4, 1], [9, 7, 12, 3, 0], [5, 11, 13, 6, 10]]",792.4225982
20,30,100,15,3,4,0.5,130,35,"[5, 10, 17, 16, 2, 18, 13, 6, 1, 4, 7, 12, 0, 11, 8, 15, 14, 19, 3, 9, 5]",323.492189,"[[16, 2, 18, 13, 6], [1, 4, 7, 12, 0], [11, 8, 15, 14, 19], [3, 9, 5, 10, 17]]",744.9789849
20,30,100,15,3,4,0.5,145,25,"[11, 0, 12, 17, 10, 5, 7, 9, 1, 4, 13, 18, 14, 8, 16, 19, 2, 15, 6, 3, 11]",347.1487262,"[[12, 17, 10, 5, 7], [9, 1, 4, 13, 18], [14, 8, 16, 19, 2], [15, 6, 3, 11, 0]]",844.1836868
20,30,100,15,3,4,0.5,145,30,"[7, 9, 1, 4, 3, 11, 5, 0, 12, 18, 13, 6, 15, 8, 2, 19, 14, 16, 17, 10, 7]",344.2216242,"[[1, 4, 3, 11, 5], [0, 12, 18, 13, 6], [15, 8, 2, 19, 14], [16, 17, 10, 7, 9]]",788.6886631
20,30,100,15,3,4,0.5,145,35,"[6, 2, 19, 14, 15, 5, 10, 17, 16, 8, 18, 13, 4, 1, 9, 7, 3, 11, 0, 12, 6]",348.6832733,"[[14, 15, 5, 10, 17], [16, 8, 18, 13, 4], [1, 9, 7, 3, 11], [0, 12, 6, 2, 19]]",803.7382963
20,30,100,15,3,4,0.5,160,25,"[6, 13, 18, 5, 0, 12, 11, 7, 1, 4, 3, 10, 17, 8, 15, 14, 19, 16, 2, 9, 6]",354.7438644,"[[18, 5, 0, 12, 11], [7, 1, 4, 3, 10], [17, 8, 15, 14, 19], [16, 2, 9, 6, 13]]",686.9758066
20,30,100,15,3,4,0.5,160,30,"[17, 10, 8, 19, 14, 15, 2, 18, 13, 3, 5, 11, 0, 12, 7, 9, 1, 4, 6, 16, 17]",343.0905699,"[[10, 8, 19, 14, 15], [2, 18, 13, 3, 5], [11, 0, 12, 7, 9], [1, 4, 6, 16, 17]]",803.3033842
20,30,100,15,3,4,0.5,160,35,"[17, 8, 14, 15, 2, 19, 6, 13, 18, 0, 12, 11, 5, 3, 7, 1, 4, 9, 16, 10, 17]",327.0579998,"[[17, 8, 14, 15, 2], [19, 6, 13, 18, 0], [12, 11, 5, 3, 7], [1, 4, 9, 16, 10]]",745.2265082
20,30,100,15,3,4,0.5,175,25,"[14, 19, 2, 9, 13, 6, 15, 8, 16, 18, 1, 4, 7, 11, 0, 12, 3, 5, 10, 17, 14]",355.7686577,"[[13, 6, 15, 8, 16], [18, 1, 4, 7, 11], [0, 12, 3, 5, 10], [17, 14, 19, 2, 9]]",694.1138328
20,30,100,15,3,4,0.5,175,30,"[4, 1, 7, 11, 0, 12, 15, 6, 13, 2, 14, 19, 8, 18, 9, 3, 5, 10, 17, 16, 4]",359.0130377,"[[0, 12, 15, 6, 13], [2, 14, 19, 8, 18], [9, 3, 5, 10, 17], [16, 4, 1, 7, 11]]",665.8004291
20,30,100,15,3,4,0.5,175,35,"[10, 17, 16, 15, 14, 19, 8, 4, 1, 9, 7, 3, 12, 0, 11, 5, 18, 13, 6, 2, 10]",314.6173102,"[[10, 17, 16, 15, 14], [19, 8, 4, 1, 9], [7, 3, 12, 0, 11], [5, 18, 13, 6, 2]]",735.4216351
20,30,100,15,3,4,0.6,115,25,"[4, 1, 18, 13, 6, 15, 14, 19, 16, 8, 5, 11, 0, 12, 3, 9, 7, 10, 17, 2, 4]",350.4250591,"[[4, 1, 18, 13, 6], [15, 14, 19, 16, 8], [5, 11, 0, 12, 3], [9, 7, 10, 17, 2]]",784.2972726
20,30,100,15,3,4,0.6,115,30,"[13, 6, 15, 0, 12, 18, 1, 4, 7, 9, 3, 5, 10, 17, 8, 19, 14, 2, 16, 11, 13]",340.1357248,"[[15, 0, 12, 18, 1], [4, 7, 9, 3, 5], [10, 17, 8, 19, 14], [2, 16, 11, 13, 6]]",698.6871646
20,30,100,15,3,4,0.6,115,35,"[16, 2, 19, 14, 15, 8, 17, 10, 5, 11, 0, 12, 7, 4, 1, 18, 13, 6, 9, 3, 16]",333.0445327,"[[14, 15, 8, 17, 10], [5, 11, 0, 12, 7], [4, 1, 18, 13, 6], [9, 3, 16, 2, 19]]",818.0801203
20,30,100,15,3,4,0.6,130,25,"[16, 19, 14, 17, 10, 5, 11, 0, 12, 3, 9, 7, 1, 4, 13, 18, 15, 8, 2, 6, 16]",346.6551243,"[[16, 19, 14, 17, 10], [5, 11, 0, 12, 3], [9, 7, 1, 4, 13], [18, 15, 8, 2, 6]]",858.8403427
20,30,100,15,3,4,0.6,130,30,"[13, 0, 11, 12, 7, 4, 1, 18, 15, 14, 19, 8, 9, 3, 5, 10, 17, 16, 2, 6, 13]",335.4861259,"[[11, 12, 7, 4, 1], [18, 15, 14, 19, 8], [9, 3, 5, 10, 17], [16, 2, 6, 13, 0]]",744.4645978
20,30,100,15,3,4,0.6,130,35,"[0, 12, 5, 11, 15, 8, 1, 4, 9, 7, 3, 10, 17, 14, 19, 2, 6, 13, 18, 16, 0]",344.2934969,"[[0, 12, 5, 11, 15], [8, 1, 4, 9, 7], [3, 10, 17, 14, 19], [2, 6, 13, 18, 16]]",665.3155
20,30,100,15,3,4,0.6,145,25,"[16, 8, 19, 14, 15, 6, 13, 18, 2, 17, 10, 5, 3, 9, 1, 4, 7, 0, 12, 11, 16]",345.5053757,"[[15, 6, 13, 18, 2], [17, 10, 5, 3, 9], [1, 4, 7, 0, 12], [11, 16, 8, 19, 14]]",789.5991389
20,30,100,15,3,4,0.6,145,30,"[5, 3, 4, 1, 9, 7, 12, 0, 11, 16, 8, 15, 6, 13, 18, 2, 19, 14, 17, 10, 5]",350.8021577,"[[9, 7, 12, 0, 11], [16, 8, 15, 6, 13], [18, 2, 19, 14, 17], [10, 5, 3, 4, 1]]",731.820188
20,30,100,15,3,4,0.6,145,35,"[14, 19, 8, 15, 4, 1, 11, 0, 12, 18, 13, 6, 2, 16, 17, 10, 5, 3, 9, 7, 14]",361.0270317,"[[8, 15, 4, 1, 11], [0, 12, 18, 13, 6], [2, 16, 17, 10, 5], [3, 9, 7, 14, 19]]",733.3844869
20,30,100,15,3,4,0.6,160,25,"[17, 10, 5, 11, 0, 12, 3, 7, 4, 1, 18, 15, 8, 19, 14, 2, 6, 13, 16, 9, 17]",336.2115477,"[[0, 12, 3, 7, 4], [1, 18, 15, 8, 19], [14, 2, 6, 13, 16], [9, 17, 10, 5, 11]]",795.5996485
20,30,100,15,3,4,0.6,160,30,"[13, 6, 15, 14, 19, 2, 16, 8, 18, 1, 4, 9, 7, 11, 0, 12, 3, 5, 10, 17, 13]",324.2436094,"[[6, 15, 14, 19, 2], [16, 8, 18, 1, 4], [9, 7, 11, 0, 12], [3, 5, 10, 17, 13]]",790.868876
20,30,100,15,3,4,0.6,160,35,"[16, 8, 19, 14, 15, 13, 18, 4, 1, 9, 7, 3, 0, 12, 11, 5, 10, 17, 2, 6, 16]",352.0899421,"[[8, 19, 14, 15, 13], [18, 4, 1, 9, 7], [3, 0, 12, 11, 5], [10, 17, 2, 6, 16]]",840.4010565
20,30,100,15,3,4,0.6,175,25,"[11, 0, 12, 18, 13, 6, 9, 1, 4, 7, 3, 5, 10, 17, 14, 19, 8, 15, 2, 16, 11]",353.4231933,"[[12, 18, 13, 6, 9], [1, 4, 7, 3, 5], [10, 17, 14, 19, 8], [15, 2, 16, 11, 0]]",735.6791648
20,30,100,15,3,4,0.6,175,30,"[8, 19, 14, 15, 16, 17, 10, 5, 11, 0, 12, 3, 7, 9, 1, 4, 18, 6, 13, 2, 8]",320.6695264,"[[14, 15, 16, 17, 10], [5, 11, 0, 12, 3], [7, 9, 1, 4, 18], [6, 13, 2, 8, 19]]",863.9495575
20,30,100,15,3,4,0.6,175,35,"[0, 11, 12, 15, 6, 13, 18, 2, 16, 17, 10, 5, 3, 4, 1, 9, 7, 8, 19, 14, 0]",342.7896635,"[[0, 11, 12, 15, 6], [13, 18, 2, 16, 17], [10, 5, 3, 4, 1], [9, 7, 8, 19, 14]]",666.0942737
20,30,100,15,3,4,0.7,115,25,"[16, 10, 17, 5, 11, 0, 12, 18, 13, 6, 2, 19, 14, 15, 8, 4, 1, 9, 7, 3, 16]",353.0681394,"[[16, 10, 17, 5, 11], [0, 12, 18, 13, 6], [2, 19, 14, 15, 8], [4, 1, 9, 7, 3]]",786.0601925
20,30,100,15,3,4,0.7,115,30,"[3, 4, 1, 9, 7, 12, 0, 11, 5, 18, 13, 6, 15, 8, 19, 14, 2, 16, 10, 17, 3]",337.8430297,"[[3, 4, 1, 9, 7], [12, 0, 11, 5, 18], [13, 6, 15, 8, 19], [14, 2, 16, 10, 17]]",780.9817563
20,30,100,15,3,4,0.7,115,35,"[16, 13, 6, 15, 19, 14, 8, 10, 17, 2, 18, 4, 1, 9, 7, 12, 0, 3, 5, 11, 16]",309.5181027,"[[19, 14, 8, 10, 17], [2, 18, 4, 1, 9], [7, 12, 0, 3, 5], [11, 16, 13, 6, 15]]",710.4194404
20,30,100,15,3,4,0.7,130,25,"[3, 9, 11, 7, 1, 4, 6, 13, 18, 0, 12, 5, 10, 17, 8, 19, 14, 15, 2, 16, 3]",356.5253901,"[[11, 7, 1, 4, 6], [13, 18, 0, 12, 5], [10, 17, 8, 19, 14], [15, 2, 16, 3, 9]]",764.1461327
20,30,100,15,3,4,0.7,130,30,"[2, 18, 6, 13, 15, 8, 19, 14, 17, 10, 5, 3, 4, 1, 9, 7, 11, 0, 12, 16, 2]",342.5023941,"[[15, 8, 19, 14, 17], [10, 5, 3, 4, 1], [9, 7, 11, 0, 12], [16, 2, 18, 6, 13]]",737.5338873
20,30,100,15,3,4,0.7,130,35,"[16, 17, 10, 5, 11, 0, 12, 3, 4, 1, 18, 13, 6, 15, 2, 19, 14, 8, 7, 9, 16]",346.0956528,"[[16, 17, 10, 5, 11], [0, 12, 3, 4, 1], [18, 13, 6, 15, 2], [19, 14, 8, 7, 9]]",821.9914386
20,30,100,15,3,4,0.7,145,25,"[6, 13, 0, 12, 11, 5, 3, 4, 1, 9, 7, 18, 8, 19, 14, 15, 2, 16, 17, 10, 6]",346.3489126,"[[11, 5, 3, 4, 1], [9, 7, 18, 8, 19], [14, 15, 2, 16, 17], [10, 6, 13, 0, 12]]",802.0526559
20,30,100,15,3,4,0.7,145,30,"[11, 0, 12, 1, 4, 7, 9, 8, 15, 14, 19, 2, 17, 10, 5, 3, 13, 6, 18, 16, 11]",371.3108251,"[[4, 7, 9, 8, 15], [14, 19, 2, 17, 10], [5, 3, 13, 6, 18], [16, 11, 0, 12, 1]]",649.2244035
20,30,100,15,3,4,0.7,145,35,"[3, 5, 8, 15, 18, 13, 6, 4, 1, 9, 7, 12, 11, 0, 10, 17, 16, 2, 14, 19, 3]",338.5568021,"[[18, 13, 6, 4, 1], [9, 7, 12, 11, 0], [10, 17, 16, 2, 14], [19, 3, 5, 8, 15]]",794.4369039
20,30,100,15,3,4,0.7,160,25,"[1, 4, 7, 9, 12, 0, 11, 5, 3, 18, 13, 6, 2, 19, 14, 15, 8, 16, 17, 10, 1]",342.3084882,"[[7, 9, 12, 0, 11], [5, 3, 18, 13, 6], [2, 19, 14, 15, 8], [16, 17, 10, 1, 4]]",757.5597552
20,30,100,15,3,4,0.7,160,30,"[9, 2, 16, 8, 19, 14, 15, 18, 13, 6, 4, 1, 7, 12, 0, 5, 11, 3, 10, 17, 9]",325.7875629,"[[16, 8, 19, 14, 15], [18, 13, 6, 4, 1], [7, 12, 0, 5, 11], [3, 10, 17, 9, 2]]",780.718534
20,30,100,15,3,4,0.7,160,35,"[15, 6, 13, 18, 0, 11, 12, 7, 4, 1, 9, 3, 5, 10, 17, 8, 2, 19, 14, 16, 15]",347.6043318,"[[15, 6, 13, 18, 0], [11, 12, 7, 4, 1], [9, 3, 5, 10, 17], [8, 2, 19, 14, 16]]",780.3593529
20,30,100,15,3,4,0.7,175,25,"[15, 8, 19, 14, 17, 10, 5, 3, 4, 1, 18, 13, 6, 2, 16, 11, 0, 12, 7, 9, 15]",327.2705817,"[[17, 10, 5, 3, 4], [1, 18, 13, 6, 2], [16, 11, 0, 12, 7], [9, 15, 8, 19, 14]]",705.9771572
20,30,100,15,3,4,0.7,175,30,"[0, 12, 18, 13, 6, 14, 19, 8, 15, 4, 1, 7, 9, 3, 11, 5, 10, 17, 16, 2, 0]",333.5139337,"[[0, 12, 18, 13, 6], [14, 19, 8, 15, 4], [1, 7, 9, 3, 11], [5, 10, 17, 16, 2]]",776.6484673
20,30,100,15,3,4,0.7,175,35,"[6, 13, 8, 19, 14, 17, 10, 5, 3, 0, 12, 11, 7, 9, 1, 4, 18, 15, 2, 16, 6]",341.3630989,"[[14, 17, 10, 5, 3], [0, 12, 11, 7, 9], [1, 4, 18, 15, 2], [16, 6, 13, 8, 19]]",829.0833227
20,30,100,15,3,4,0.8,115,25,"[4, 1, 9, 7, 12, 3, 5, 11, 0, 15, 6, 13, 18, 14, 19, 8, 16, 2, 17, 10, 4]",340.3379212,"[[7, 12, 3, 5, 11], [0, 15, 6, 13, 18], [14, 19, 8, 16, 2], [17, 10, 4, 1, 9]]",751.5121243
20,30,100,15,3,4,0.8,115,30,"[6, 2, 17, 10, 0, 12, 11, 15, 14, 19, 8, 5, 3, 4, 1, 7, 9, 13, 18, 16, 6]",345.8483152,"[[0, 12, 11, 15, 14], [19, 8, 5, 3, 4], [1, 7, 9, 13, 18], [16, 6, 2, 17, 10]]",721.2381856
20,30,100,15,3,4,0.8,115,35,"[16, 8, 15, 14, 19, 2, 18, 13, 6, 4, 1, 9, 7, 3, 5, 11, 0, 12, 10, 17, 16]",350.4912972,"[[19, 2, 18, 13, 6], [4, 1, 9, 7, 3], [5, 11, 0, 12, 10], [17, 16, 8, 15, 14]]",849.6219962
20,30,100,15,3,4,0.8,130,25,"[7, 9, 1, 4, 6, 13, 18, 15, 19, 14, 8, 0, 12, 3, 11, 5, 10, 17, 16, 2, 7]",351.6015871,"[[1, 4, 6, 13, 18], [15, 19, 14, 8, 0], [12, 3, 11, 5, 10], [17, 16, 2, 7, 9]]",758.333579
20,30,100,15,3,4,0.8,130,30,"[7, 0, 1, 4, 9, 3, 5, 10, 17, 8, 19, 14, 2, 18, 13, 6, 15, 16, 11, 12, 7]",342.3790131,"[[9, 3, 5, 10, 17], [8, 19, 14, 2, 18], [13, 6, 15, 16, 11], [12, 7, 0, 1, 4]]",757.1801927
20,30,100,15,3,4,0.8,130,35,"[10, 17, 2, 16, 19, 14, 8, 15, 6, 13, 18, 5, 11, 0, 12, 7, 4, 1, 9, 3, 10]",310.0539216,"[[16, 19, 14, 8, 15], [6, 13, 18, 5, 11], [0, 12, 7, 4, 1], [9, 3, 10, 17, 2]]",739.3832694
20,30,100,15,3,4,0.8,145,25,"[0, 11, 5, 10, 17, 16, 8, 19, 14, 15, 1, 4, 9, 7, 12, 3, 13, 18, 2, 6, 0]",354.2347451,"[[11, 5, 10, 17, 16], [8, 19, 14, 15, 1], [4, 9, 7, 12, 3], [13, 18, 2, 6, 0]]",787.2131021
20,30,100,15,3,4,0.8,145,30,"[8, 19, 14, 15, 2, 16, 17, 10, 5, 11, 0, 12, 3, 7, 4, 1, 6, 13, 18, 9, 8]",334.1033539,"[[2, 16, 17, 10, 5], [11, 0, 12, 3, 7], [4, 1, 6, 13, 18], [9, 8, 19, 14, 15]]",833.7278655
20,30,100,15,3,4,0.8,145,35,"[8, 15, 6, 13, 18, 14, 19, 16, 17, 10, 5, 3, 4, 1, 9, 7, 12, 0, 11, 2, 8]",333.0191581,"[[13, 18, 14, 19, 16], [17, 10, 5, 3, 4], [1, 9, 7, 12, 0], [11, 2, 8, 15, 6]]",788.5405755
20,30,100,15,3,4,0.8,160,25,"[2, 6, 13, 18, 15, 14, 19, 8, 5, 0, 12, 11, 7, 9, 1, 4, 3, 10, 17, 16, 2]",349.9493963,"[[18, 15, 14, 19, 8], [5, 0, 12, 11, 7], [9, 1, 4, 3, 10], [17, 16, 2, 6, 13]]",776.6632435
20,30,100,15,3,4,0.8,160,30,"[13, 6, 2, 18, 12, 0, 11, 7, 9, 1, 4, 8, 19, 14, 15, 3, 5, 10, 17, 16, 13]",349.7259168,"[[6, 2, 18, 12, 0], [11, 7, 9, 1, 4], [8, 19, 14, 15, 3], [5, 10, 17, 16, 13]]",688.3401878
20,30,100,15,3,4,0.8,160,35,"[9, 7, 0, 12, 11, 5, 3, 18, 1, 4, 13, 6, 14, 19, 2, 16, 8, 15, 10, 17, 9]",353.6202014,"[[7, 0, 12, 11, 5], [3, 18, 1, 4, 13], [6, 14, 19, 2, 16], [8, 15, 10, 17, 9]]",803.7028247
20,30,100,15,3,4,0.8,175,25,"[17, 10, 5, 11, 0, 12, 3, 7, 9, 4, 1, 18, 13, 6, 2, 19, 14, 15, 8, 16, 17]",341.582725,"[[17, 10, 5, 11, 0], [12, 3, 7, 9, 4], [1, 18, 13, 6, 2], [19, 14, 15, 8, 16]]",853.8926026
20,30,100,15,3,4,0.8,175,30,"[5, 11, 0, 12, 3, 7, 9, 4, 1, 18, 15, 14, 19, 8, 16, 2, 6, 13, 10, 17, 5]",345.1670024,"[[5, 11, 0, 12, 3], [7, 9, 4, 1, 18], [15, 14, 19, 8, 16], [2, 6, 13, 10, 17]]",824.2776708
20,30,100,15,3,4,0.8,175,35,"[11, 0, 12, 1, 4, 9, 7, 3, 5, 10, 17, 8, 16, 19, 14, 18, 13, 6, 2, 15, 11]",331.1500472,"[[12, 1, 4, 9, 7], [3, 5, 10, 17, 8], [16, 19, 14, 18, 13], [6, 2, 15, 11, 0]]",775.0806206
20,30,100,15,3,5,0.4,115,25,"[12, 0, 11, 5, 3, 9, 7, 1, 4, 13, 18, 14, 19, 8, 16, 2, 15, 6, 10, 17, 12]",366.525592,"[[11, 5, 3, 9, 7], [1, 4, 13, 18, 14], [19, 8, 16, 2, 15], [6, 10, 17, 12, 0]]",855.3499192
20,30,100,15,3,5,0.4,115,30,"[12, 0, 6, 2, 16, 17, 10, 5, 11, 3, 13, 18, 1, 4, 7, 9, 8, 19, 14, 15, 12]",357.598427,"[[6, 2, 16, 17, 10], [5, 11, 3, 13, 18], [1, 4, 7, 9, 8], [19, 14, 15, 12, 0]]",729.1567105
20,30,100,15,3,5,0.4,115,35,"[2, 18, 4, 1, 9, 7, 3, 0, 12, 11, 5, 10, 17, 14, 19, 8, 16, 13, 6, 15, 2]",364.0443503,"[[2, 18, 4, 1, 9], [7, 3, 0, 12, 11], [5, 10, 17, 14, 19], [8, 16, 13, 6, 15]]",778.285916
20,30,100,15,3,5,0.4,130,25,"[5, 3, 0, 12, 13, 6, 15, 8, 16, 19, 14, 17, 10, 11, 7, 4, 1, 9, 2, 18, 5]",369.7288437,"[[0, 12, 13, 6, 15], [8, 16, 19, 14, 17], [10, 11, 7, 4, 1], [9, 2, 18, 5, 3]]",662.4373475
20,30,100,15,3,5,0.4,130,30,"[2, 14, 19, 16, 15, 6, 13, 18, 4, 1, 9, 7, 3, 12, 0, 5, 11, 10, 17, 8, 2]",368.4067171,"[[19, 16, 15, 6, 13], [18, 4, 1, 9, 7], [3, 12, 0, 5, 11], [10, 17, 8, 2, 14]]",831.8360104
20,30,100,15,3,5,0.4,130,35,"[12, 16, 8, 0, 11, 7, 1, 4, 9, 3, 5, 10, 17, 14, 19, 2, 15, 6, 13, 18, 12]",347.8944057,"[[8, 0, 11, 7, 1], [4, 9, 3, 5, 10], [17, 14, 19, 2, 15], [6, 13, 18, 12, 16]]",755.1839169
20,30,100,15,3,5,0.4,145,25,"[9, 0, 12, 18, 13, 6, 2, 15, 19, 14, 8, 16, 10, 17, 11, 7, 4, 1, 3, 5, 9]",384.0925695,"[[0, 12, 18, 13, 6], [2, 15, 19, 14, 8], [16, 10, 17, 11, 7], [4, 1, 3, 5, 9]]",765.8195737
20,30,100,15,3,5,0.4,145,30,"[9, 8, 14, 19, 16, 17, 10, 5, 3, 4, 1, 18, 7, 11, 0, 12, 15, 2, 6, 13, 9]",366.150864,"[[14, 19, 16, 17, 10], [5, 3, 4, 1, 18], [7, 11, 0, 12, 15], [2, 6, 13, 9, 8]]",656.5026623
20,30,100,15,3,5,0.4,145,35,"[14, 19, 2, 6, 15, 18, 13, 4, 1, 9, 7, 3, 0, 11, 12, 5, 10, 17, 16, 8, 14]",364.6855453,"[[2, 6, 15, 18, 13], [4, 1, 9, 7, 3], [0, 11, 12, 5, 10], [17, 16, 8, 14, 19]]",857.3707963
20,30,100,15,3,5,0.4,160,25,"[2, 6, 13, 18, 15, 0, 12, 3, 5, 10, 17, 14, 19, 8, 4, 1, 9, 7, 11, 16, 2]",349.7536416,"[[18, 15, 0, 12, 3], [5, 10, 17, 14, 19], [8, 4, 1, 9, 7], [11, 16, 2, 6, 13]]",702.2899205
20,30,100,15,3,5,0.4,160,30,"[15, 6, 13, 0, 11, 5, 12, 3, 9, 7, 4, 1, 18, 14, 19, 16, 17, 10, 8, 2, 15]",350.0197932,"[[6, 13, 0, 11, 5], [12, 3, 9, 7, 4], [1, 18, 14, 19, 16], [17, 10, 8, 2, 15]]",749.5543959
20,30,100,15,3,5,0.4,160,35,"[17, 10, 5, 11, 0, 12, 3, 9, 7, 4, 1, 13, 18, 15, 14, 19, 16, 8, 6, 2, 17]",341.3289775,"[[11, 0, 12, 3, 9], [7, 4, 1, 13, 18], [15, 14, 19, 16, 8], [6, 2, 17, 10, 5]]",862.593474
20,30,100,15,3,5,0.4,175,25,"[17, 10, 5, 11, 0, 12, 7, 9, 1, 4, 6, 18, 13, 14, 16, 8, 19, 2, 15, 3, 17]",367.6975329,"[[5, 11, 0, 12, 7], [9, 1, 4, 6, 18], [13, 14, 16, 8, 19], [2, 15, 3, 17, 10]]",879.7340664
20,30,100,15,3,5,0.4,175,30,"[12, 0, 11, 16, 19, 14, 15, 8, 9, 1, 4, 3, 5, 10, 17, 2, 6, 13, 18, 7, 12]",357.9446372,"[[19, 14, 15, 8, 9], [1, 4, 3, 5, 10], [17, 2, 6, 13, 18], [7, 12, 0, 11, 16]]",687.5952487
20,30,100,15,3,5,0.4,175,35,"[10, 17, 2, 14, 19, 8, 16, 6, 13, 18, 1, 4, 3, 5, 11, 0, 12, 7, 9, 15, 10]",340.7903277,"[[19, 8, 16, 6, 13], [18, 1, 4, 3, 5], [11, 0, 12, 7, 9], [15, 10, 17, 2, 14]]",765.7991197
20,30,100,15,3,5,0.5,115,25,"[2, 19, 14, 16, 8, 15, 6, 13, 18, 5, 11, 0, 12, 9, 7, 3, 4, 1, 17, 10, 2]",356.6527093,"[[16, 8, 15, 6, 13], [18, 5, 11, 0, 12], [9, 7, 3, 4, 1], [17, 10, 2, 19, 14]]",754.7802387
20,30,100,15,3,5,0.5,115,30,"[7, 11, 0, 12, 18, 13, 6, 1, 4, 9, 3, 5, 10, 17, 2, 19, 14, 15, 8, 16, 7]",360.1451514,"[[0, 12, 18, 13, 6], [1, 4, 9, 3, 5], [10, 17, 2, 19, 14], [15, 8, 16, 7, 11]]",669.0839998
20,30,100,15,3,5,0.5,115,35,"[11, 0, 12, 7, 18, 6, 13, 4, 1, 9, 3, 5, 10, 17, 16, 8, 2, 19, 14, 15, 11]",336.1129379,"[[18, 6, 13, 4, 1], [9, 3, 5, 10, 17], [16, 8, 2, 19, 14], [15, 11, 0, 12, 7]]",775.4127753
20,30,100,15,3,5,0.5,130,25,"[15, 8, 9, 1, 4, 3, 5, 10, 17, 14, 19, 2, 6, 13, 18, 12, 0, 11, 16, 7, 15]",344.0648709,"[[8, 9, 1, 4, 3], [5, 10, 17, 14, 19], [2, 6, 13, 18, 12], [0, 11, 16, 7, 15]]",662.2355437
20,30,100,15,3,5,0.5,130,30,"[13, 6, 2, 18, 8, 19, 14, 15, 0, 12, 11, 7, 4, 1, 9, 3, 5, 10, 17, 16, 13]",358.2062908,"[[8, 19, 14, 15, 0], [12, 11, 7, 4, 1], [9, 3, 5, 10, 17], [16, 13, 6, 2, 18]]",722.4369698
20,30,100,15,3,5,0.5,130,35,"[9, 2, 6, 13, 15, 11, 0, 12, 18, 1, 4, 7, 3, 5, 10, 17, 14, 19, 8, 16, 9]",328.8183784,"[[6, 13, 15, 11, 0], [12, 18, 1, 4, 7], [3, 5, 10, 17, 14], [19, 8, 16, 9, 2]]",666.6008058
